77
162
257
350
456
554
668
772
889
997
1116
1227
1353
1475
1608
1743
1888
2024
2177
2316
2459
2605
2741
2888
3032
3183
3336
3494
3657
3810
3978
4128
4282
4440
4584
4746
4896
5055
5213
5365
5520
5658
5801
5927
6055
6169
6294
6399
6521
6622
6727
6827
6904
6991
7048
7112
7159
7201
7245
7270
7307
7314
7332
7319
7314
7283
7249
7206
7154
7102
7038
6979
6898
6831
6734
6641
6538
6418
6309
6172
6054
5913
5785
5644
5505
5360
5212
5060
4909
4756
4606
4455
4312
4168
4032
3891
3756
3620
3483
3349
3215
3085
2962
2838
2728
2615
2516
2414
2322
2230
2144
2057
1981
1903
1831
1765
1697
1637
1575
1516
1453
1402
1339
1292
1235
1194
1144
1110
1069
1034
997
966
925
899
855
828
790
760
728
697
670
640
618
588
572
543
531
507
492
480
456
451
424
418
390
383
353
347
314
310
278
274
243
237
215
204
183
176
145
142
112
95
74
44
29
-4
-23
-54
-81
-104
-138
-165
-199
-231
-263
-298
-332
-370
-407
-449
-494
-542
-591
-648
-698
-760
-817
-874
-940
-998
-1070
-1133
-1210
-1282
-1363
-1440
-1528
-1608
-1701
-1787
-1883
-1979
-2080
-2183
-2292
-2401
-2510
-2630
-2734
-2862
-2967
-3094
-3212
-3335
-3468
-3591
-3724
-3858
-3987
-4125
-4253
-4392
-4522
-4665
-4792
-4941
-5067
-5214
-5348
-5480
-5618
-5744
-5874
-6003
-6127
-6250
-6372
-6493
-6607
-6724
-6825
-6936
-7026
-7127
-7205
-7296
-7368
-7447
-7508
-7572
-7629
-7671
-7715
-7742
-7764
-7784
-7785
-7790
-7779
-7765
-7741
-7704
-7667
-7607
-7545
-7472
-7383
-7297
-7191
-7083
-6965
-6838
-6704
-6559
-6411
-6244
-6084
-5901
-5727
-5539
-5354
-5154
-4963
-4753
-4554
-4338
-4125
-3907
-3685
-3466
-3243
-3023
-2797
-2576
-2352
-2127
-1905
-1674
-1450
-1225
-997
-776
-548
-333
-103
106
338
548
773
993
1208
1432
1641
1863
2072
2289
2499
2711
2925
3131
3346
3547
3758
3954
4157
4347
4535
4724
4901
5078
5250
5415
5577
5731
5879
6022
6157
6282
6404
6512
6626
6712
6814
6884
6963
7027
7079
7128
7167
7187
7222
7218
7238
7221
7219
7198
7167
7137
7087
7039
6978
6906
6833
6749
6656
6566
6456
6356
6238
6124
5999
5875
5747
5613
5483
5341
5210
5065
4932
4784
4650
4502
4365
4222
4080
3947
3804
3679
3542
3419
3299
3174
3066
2948
2845
2736
2639
2535
2449
